No.,구분명,유니크키,품목명[규격],비고,품목코드,단가,전월수량,현재수량,금액
1154,"기민전자,엔에스,나이스테크등기구",나이스테크 가로등기구 5구,나이스테크 가로등기구 5구,,,"55,000.00",1,1,"55,000"
1155,"기민전자,엔에스,나이스테크등기구",나이스테크 가로등기구 6구,나이스테크 가로등기구 6구,,,"55,000.00",1,1,"55,000"
1156,크리패키지,XPEBLU-L1-B40-K3-0-01,XPEBLU-L1-B40-K3-0-01,,LPKCRBLG1_K3B400L,0,220,220,0
1157,크리패키지,XPEBBL-L1-B30-K2-G-01,XPEBBL-L1-B30-K2-G-01,,LPKCRBLG2_K2B30GL,0,13,13,0
1158,크리패키지,XPEBBL-L1-B30-K3-0-01,XPEBBL-L1-B30-K3-0-01,,LPKCRBLG2_K3B300L,637,37,37,"23,569"
1159,크리패키지,XPEBBL-L1-B40-K3-0-01,XPEBBL-L1-B40-K3-0-01,,LPKCRBLG2_K3B400L,0,10,10,0
1160,크리패키지,XPEBBL-L1-B40-M2-0-01,XPEBBL-L1-B40-M2-0-01,,LPKCRBLG2_M2B400L,0,15,15,0
1161,크리패키지,XPEBBL-L1-B40-M2-G-01,XPEBBL-L1-B40-M2-G-01,,LPKCRBLG2_M2B40GL,772,184,184,"142,048"
1162,크리패키지,XPEBBL-L1-B50-M2-G-01,XPEBBL-L1-B50-M2-G-01,,LPKCRBLG2_M2B50GL,667,120,120,"80,040"
1163,크리패키지,XPEBBL-L1-B40-M3-0-0C,XPEBBL-L1-B40-M3-0-0C,,LPKCRBLG2_M3B400L,655,340,340,"222,700"
1164,크리패키지,XPEBBL-L1-B40-M3-G-01,XPEBBL-L1-B40-M3-G-01,,LPKCRBLG2_M3B40GL,942,300,300,"282,600"
1165,크리패키지,XPEBBL-L1-B60-N4-H-01,XPEBBL-L1-B60-N4-H-01,,LPKCRBLG2_N4B60HL,0,30,30,0
1166,크리패키지,XPEGRN-L1-G40-Q3-0-01,XPEGRN-L1-G40-Q3-0-01,,LPKCRGRG1_Q3G400L,0,70,70,0
1167,크리패키지,XPEGRN-L1-G40-Q5-0-01,XPEGRN-L1-G40-Q5-0-01,,LPKCRGRG1_Q5G400L,0,30,30,0
1168,크리패키지,XPEGRN-L1-G30-R2-0-01,XPEGRN-L1-G30-R2-0-01,,LPKCRGRG1_R2G300L,0,80,80,0
1169,크리패키지,XPEBGR-L1-G20-R2-0-01,XPEBGR-L1-G20-R2-0-01,,LPKCRGRG2_R2G200L,646,209,209,"135,014"
1170,크리패키지,XPEBGR-L1-G20-R2-G-01,XPEBGR-L1-G20-R2-G-01,,LPKCRGRG2_R2G20GL,656,141,141,"92,496"
1171,크리패키지,XPEBGR-L1-G30-R2-G-01,XPEBGR-L1-G30-R2-G-01,,LPKCRGRG2_R2G30GL,730,45,45,"32,850"
1172,크리패키지,XPEBGR-L1-G30-R3-0-01,XPEBGR-L1-G30-R3-0-01,,LPKCRGRG2_R3G300L,670,60,60,"40,200"
1173,크리패키지,XPEBGR-L1-G40-S4-F-0C,XPEBGR-L1-G40-S4-F-0C,,LPKCRGRG2_S4G400L,662,950,950,"628,900"
1174,크리패키지,"JR5050AWT-0-2EC-R30-BN-D-1B [5700K, 75Ra, NZ / CA03]","JR5050AWT-0-2EC-R30-BN-D-1B [5700K, 75Ra, NZ / CA03]",,LPKCRJR50_02ECR3BNDN,290,105,105,"30,450"
1175,크리패키지,"JR5050AWT-0-2G0-R2B-BN-D-04 [5700K, 75Ra, NZ / CA03]","JR5050AWT-0-2G0-R2B-BN-D-04 [5700K, 75Ra, NZ / CA03]",,LPKCRJR50_02G0R2BNDN,290,135,135,"39,150"
1176,크리패키지,"JR5050AWT-0-2G0-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]","JR5050AWT-0-2G0-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]",,LPKCRJR50_02G0R3BNDI,290,418,418,"121,220"
1177,크리패키지,"JR5050AWT-0-2G0-R30-BN-D-1B [5700K, 75Ra, NZ / CA03]","JR5050AWT-0-2G0-R30-BN-D-1B [5700K, 75Ra, NZ / CA03]",,LPKCRJR50_02G0R3BNDN,290,354,354,"102,660"
1178,크리패키지,"JR5050AWT-0-3G0-R20-BP-H-03 [5000K, 80Ra, NZ / CA03]","JR5050AWT-0-3G0-R20-BP-H-03 [5000K, 80Ra, NZ / CA03]",,LPKCRJR50_03G0R2BPHN,251,"1,116","1,116","280,116"
1179,크리패키지,"JR5050AWT-0-3G0-R30-BP-D-13 [5000K, 75Ra, NZ / CA03]","JR5050AWT-0-3G0-R30-BP-D-13 [5000K, 75Ra, NZ / CA03]",,LPKCRJR50_03G0R3BPDN,290,485,485,"140,650"
1180,크리패키지,"JR5050AWT-0-4G0-R20-BN-H-0B [4500K, 80Ra, NZ / CA17]","JR5050AWT-0-4G0-R20-BN-H-0B [4500K, 80Ra, NZ / CA17]",,LPKCRJR50_04G0R2BNHN,290,37,37,"10,730"
1181,크리패키지,"JR5050AWT-0-7GA-R10-BN-D-1B [3000K, 75Ra, IZ / CA07]","JR5050AWT-0-7GA-R10-BN-D-1B [3000K, 75Ra, IZ / CA07]",,LPKCRJR50_07GAR1BNDI,290,"5,732","5,732","1,662,280"
1182,크리패키지,"JR5050AWT-Z-2EC-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]","JR5050AWT-Z-2EC-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]",,LPKCRJR50_Z2ECR3BNDI,290,51,51,"14,790"
1183,크리패키지,"JR5050AWT-Z-2G0-R10-BN-D-1B [5700K, 75Ra, IZ / CA07]","JR5050AWT-Z-2G0-R10-BN-D-1B [5700K, 75Ra, IZ / CA07]",,LPKCRJR50_Z2G0R1BNDI,290,77,77,"22,330"
1184,크리패키지,"JR5050AWT-Z-2G0-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]","JR5050AWT-Z-2G0-R30-BN-D-1B [5700K, 75Ra, IZ / CA07]",,LPKCRJR50_Z2G0R3BNDI,290,72,72,"20,880"
1185,크리패키지,XPERED-L1-R20-N2-C-01,XPERED-L1-R20-N2-C-01,,LPKCRREG1_N2R20CL,0,170,170,0
1186,크리패키지,XPEBRD-L1-R20-N4-C-01,XPEBRD-L1-R20-N4-C-01,,LPKCRREG2_N4R20CL,613,6,6,"3,678"
1187,크리패키지,XPEBRD-L1-R20-P3-C-01,XPEBRD-L1-R20-P3-C-01,,LPKCRREG2_P3R20CL,680,39,39,"26,520"
1188,크리패키지,XPEBRD-L1-R20-P4-C-08,XPEBRD-L1-R20-P4-C-08,,LPKCRREG2_P4R20CL08,655,"2,340","2,340","1,532,700"
1189,크리패키지,XPGDWT-H1-3C0-S4-0-04,XPGDWT-H1-3C0-S4-0-04,,LPKCRXPG3_S43C00H4,558,182,182,"101,556"
1190,크리패키지,XTEAWT-0-2A0-R30-FH-0001,XTEAWT-0-2A0-R30-FH-0001,,LPKCRXTE1_R32A0FH,0,195,195,0
1191,크리패키지,XTEAWT-0-2D0-R30-FH-0001,XTEAWT-0-2D0-R30-FH-0001,,LPKCRXTE1_R32D0FH,0,20,20,0
1192,크리패키지,XTEAWT-2C0-R40-FH-0003,XTEAWT-2C0-R40-FH-0003,,LPKCRXTE1_R42C0FH,0,199,199,0
1193,크리패키지,XTEHVW-Q-1C0-R40-3L-0001,XTEHVW-Q-1C0-R40-3L-0001,,LPKCRXTHV_R41C03L,0,720,720,0
1194,크리패키지,XPEBGR-L1-G40-R20-0-01,XPEBGR-L1-G40-R20-0-01,,,0,15,15,0
1195,크리패키지,XPEBGR-L1-G40-Q2-0-01,XPEBGR-L1-G40-Q2-0-01,,,695,5,5,"3,475"
1196,크리패키지,XPEBBL-L1-B30-K3-G-01,XPEBBL-L1-B30-K3-G-01,,,692,50,50,"34,600"
1197,크리패키지,XPGDWT-B1-7C1-S3-0-01,XPGDWT-B1-7C1-S3-0-01,,,0,2,2,0
1198,크리패키지,XPGDWT-H1-7A3-S2-0-01,XPGDWT-H1-7A3-S2-0-01,,,0,26,26,0
1199,크리패키지,JR5050AWT-0-3EC-R30-BN-D-1B,JR5050AWT-0-3EC-R30-BN-D-1B,,,238,16,16,"3,808"
1200,크리패키지,JR5050AWT-0-2G0-R10-BN-D-1B CA07,JR5050AWT-0-2G0-R10-BN-D-1B CA07,,,222,117,117,"25,974"
1201,크리패키지,XPGDWT-H1-3A0-S4-0-01,XPGDWT-H1-3A0-S4-0-01,,LPKCRXPG3_S43A00H,540,4,4,"2,160"
1202,오스람패키지,"GW P9LR34.EM [M2-33-T8 / 5000K, 80Ra, 22V]","GW P9LR34.EM [M2-33-T8 / 5000K, 80Ra, 22V]",,L_GWP9LR34EMM233T8,230,"1,500","1,500","345,000"
1203,오스람패키지,"GW P9LR35.EM [L9-F7-A / 3000K, 80Ra]","GW P9LR35.EM [L9-F7-A / 3000K, 80Ra]",,L_GWP9LR35EML9F7A,235,28,28,"6,580"
1204,오스람패키지,"GW P9LR35.EM [L9-H7-A / 3000K, 80Ra]","GW P9LR35.EM [L9-H7-A / 3000K, 80Ra]",,L_GWP9LR35EML9H7A,235,5,5,"1,175"
1205,오스람패키지,"GW P9LR35.EM [M1-37-A / 3000K, 80Ra]","GW P9LR35.EM [M1-37-A / 3000K, 80Ra]",,L_GWP9LR35EMM137A,235,392,392,"92,120"
1206,오스람패키지,"GW P9LR35.EM [M1-H3-A / 5000K, 80Ra]","GW P9LR35.EM [M1-H3-A / 5000K, 80Ra]",,L_GWP9LR35EMM1H3A,235,163,163,"38,305"
1207,오스람패키지,"GW P9LR35.EM [M2-33-A / 5000K, 80Ra]","GW P9LR35.EM [M2-33-A / 5000K, 80Ra]",,L_GWP9LR35EMM233A,235,"2,091","2,091","491,385"
1208,오스람패키지,"GW P9LR35.EM [M2-F2-A / 5700K, 80Ra]","GW P9LR35.EM [M2-F2-A / 5700K, 80Ra]",,L_GWP9LR35EMM2F2A,235,142,142,"33,370"
1209,오스람패키지,"GW P9LR35.EM [M2-F3-A / 5000K, 80Ra]","GW P9LR35.EM [M2-F3-A / 5000K, 80Ra]",,L_GWP9LR35EMM2F3A,235,67,67,"15,745"
1210,오스람패키지,"GW P9LR35.EM [M2-H2-A / 5700K, 80Ra]","GW P9LR35.EM [M2-H2-A / 5700K, 80Ra]",,L_GWP9LR35EMM2H2A,235,116,116,"27,260"
1211,오스람패키지,"GW P9LR35.EM [M2-H5-A / 4000K, 80Ra]","GW P9LR35.EM [M2-H5-A / 4000K, 80Ra]",,L_GWP9LR35EMM2H5A,235,33,33,"7,755"
1212,오스람패키지,"GW P9LR35.EM [M3-32-A / 5700K, 80Ra]","GW P9LR35.EM [M3-32-A / 5700K, 80Ra]",,L_GWP9LR35EMM332A,235,86,86,"20,210"
1213,오스람패키지,"GW P9LR35.EM [M3-33-A / 5000K, 80Ra]","GW P9LR35.EM [M3-33-A / 5000K, 80Ra]",,L_GWP9LR35EMM333A,235,"1,604","1,604","376,940"
1214,오스람패키지,"GW P9LR35.PM [M2-37-A / 3000K, 70Ra]","GW P9LR35.PM [M2-37-A / 3000K, 70Ra]",,L_GWP9LR35PMM237A,235,16,16,"3,760"
1215,오스람패키지,"GW P9LR35.PM [M3-32-A / 5700K, 70Ra]","GW P9LR35.PM [M3-32-A / 5700K, 70Ra]",,L_GWP9LR35PMM332A,235,"1,267","1,267","297,745"
1216,오스람패키지,"GW P9LR35.PM [M3-37-A / 3000K, 70Ra]","GW P9LR35.PM [M3-37-A / 3000K, 70Ra]",,L_GWP9LR35PMM337A,235,"2,527","2,527","593,845"
1217,오스람패키지,"GW P9LR35.PM [M3-H3-A / 5000K, 70Ra]","GW P9LR35.PM [M3-H3-A / 5000K, 70Ra]",,L_GWP9LR35PMM3H3A,235,212,212,"49,820"
1218,오스람패키지,"GW P9LR35.PM [M4-32-A / 5700K, 70Ra]","GW P9LR35.PM [M4-32-A / 5700K, 70Ra]",,L_GWP9LR35PMM432A,235,"2,717","2,717","638,495"
1219,오스람패키지,"GW P9LR35.PM [M4-35-A / 4000K, 70Ra]","GW P9LR35.PM [M4-35-A / 4000K, 70Ra]",,L_GWP9LR35PMM435A,235,"14,999","14,999","3,524,765"
1220,오스람패키지,"GW PUSTA1.EM [NC-32-K2 / 5700K, 80Ra (3737)]","GW PUSTA1.EM [NC-32-K2 / 5700K, 80Ra (3737)]",,L_GWPUSTA1EMNC32K2,876,423,423,"370,548"
1221,오스람패키지,"GW PUSTA1.EM [NC-32-L1 / 5700K, 80Ra (3737)]","GW PUSTA1.EM [NC-32-L1 / 5700K, 80Ra (3737)]",,L_GWPUSTA1EMNC32L1,876,5,5,"4,380"
1222,오스람패키지,"GW PUSTA1.EM [NC-37-K2 / 3000K, 80Ra (3737)]","GW PUSTA1.EM [NC-37-K2 / 3000K, 80Ra (3737)]",,L_GWPUSTA1EMNC37K2,876,"1,200","1,200","1,051,200"
1223,오스람패키지,"GW PUSTA1.EM [NC-H2-K2 / 5700K, 80Ra (3737)]","GW PUSTA1.EM [NC-H2-K2 / 5700K, 80Ra (3737)]",,L_GWPUSTA1EMNCH2K2,876,600,600,"525,600"
1224,오스람패키지,"GW PUSTA1.EM [ND-32-K2 / 5700K, 80Ra (3737)]","GW PUSTA1.EM [ND-32-K2 / 5700K, 80Ra (3737)]",,L_GWPUSTA1EMND32K2,876,"1,207","1,207","1,057,332"
1225,오스람패키지,"GW PUSTA1.EM [ND-32-L1 / 5700K, 80Ra (3737)]","GW PUSTA1.EM [ND-32-L1 / 5700K, 80Ra (3737)]",,L_GWPUSTA1EMND32L1,876,67,67,"58,692"
1226,오스람패키지,"GW PUSTA1.PM [PA-32-K2 / 5700K, 70Ra (3737)]","GW PUSTA1.PM [PA-32-K2 / 5700K, 70Ra (3737)]",,L_GWPUSTA1PMPA32K2,876,235,235,"205,860"
1227,오스람패키지,"GW PUSTA1.PM [PA-37-L1 / 3000K, 70Ra (3737)]","GW PUSTA1.PM [PA-37-L1 / 3000K, 70Ra (3737)]",,,876,"3,000","3,000","2,628,000"
1228,오스람패키지,"GW PUSTA1.PM [PB-32-K2 / 5700K, 70Ra (3737)]","GW PUSTA1.PM [PB-32-K2 / 5700K, 70Ra (3737)]",,L_GWPUSTA1PMPB32K2,876,"2,629","2,629","2,303,004"
1229,오스람패키지,"GW PUSTA1.PM [PB-H2-K2 / 5700K, 70Ra (3737)]","GW PUSTA1.PM [PB-H2-K2 / 5700K, 70Ra (3737)]",,L_GWPUSTA1PMPBH2K2,876,600,600,"525,600"
1230,오스람패키지,"GW QSLMS2.EM [H7-H2-V1-65 / 5700K, 80Ra]","GW QSLMS2.EM [H7-H2-V1-65 / 5700K, 80Ra]",,L_GWQSLMS2EMH7H2V165,0,"6,000","6,000",0
1231,오스람패키지,"GW QSLMS2.EM [H8-F3-1U-65 / 5000K, 80Ra]","GW QSLMS2.EM [H8-F3-1U-65 / 5000K, 80Ra]",,L_GWQSLMS2EMH8F31U65,0,254,254,0
1232,오스람패키지,GW QSLMS2 EM H8-3A2-1V-65,GW QSLMS2 EM H8-3A2-1V-65,,,0,130,130,0
1233,오스람패키지,"GW P9LR35.EM [M2-32-A / 5700K, 80Ra]","GW P9LR35.EM [M2-32-A / 5700K, 80Ra]",,,235,"1,521","1,521","357,435"
1234,오스람패키지,"GW P9LR35.EM [M2-35-A / 4000K, 80Ra]","GW P9LR35.EM [M2-35-A / 4000K, 80Ra]",,,235,"3,000","3,000","705,000"
1235,오스람패키지,"GW P9LR35.EM [M1-32-A / 5700K, 80Ra]","GW P9LR35.EM [M1-32-A / 5700K, 80Ra]",,,235,99,99,"23,265"
1236,오스람패키지,"GW P9LR35.EM [M2-35-A / 4000K, 80Ra] (같음 품목 별도)","GW P9LR35.EM [M2-35-A / 4000K, 80Ra]",(같음 품목 별도),,235,105,105,"24,675"
1237,오스람패키지,"GW P9LR35.PM [M4-F3-A / 5000K, 70Ra]","GW P9LR35.PM [M4-F3-A / 5000K, 70Ra]",,,235,234,234,"54,990"
1238,오스람패키지,"GW P9LR35.PM [M3-33-A / 5000K, 70Ra]","GW P9LR35.PM [M3-33-A / 5000K, 70Ra]",,,235,14,14,"3,290"
1239,오스람패키지,GW CSSRM3.EM N6-E2-L1,GW CSSRM3.EM N6-E2-L1,,,400,"3,000","3,000","1,200,000"
1240,오스람패키지,GW CSSRM3.PM N9-32-L1,GW CSSRM3.PM N9-32-L1,,,400,"3,000","3,000","1,200,000"
1241,오스람패키지,SFH 4050-Z,SFH 4050-Z,,,0,"5,000","5,000",0
1242,오스람패키지,GW JDSRS1.EC FU-F5-M1-120,GW JDSRS1.EC FU-F5-M1-120,,,0,"4,000","4,000",0
1243,오스람패키지,GW JDSRS1.EC FU-F6-M1-120,GW JDSRS1.EC FU-F6-M1-120,,,0,"14,000","14,000",0
1244,서울반도체패키지,SAW8C22B-IZ [MJT 3030],SAW8C22B-IZ [MJT 3030],,L_SAW8C22BIZ,62,"12,593","12,593","780,766"
1245,서울반도체패키지,SAW8L60A [MJT 5050],SAW8L60A [MJT 5050],,L_SAW8L60A,330,"10,718","10,718","3,536,940"
1246,서울반도체패키지,ST75LAPA [M24CY2 / 5050 5000K 6V],ST75LAPA [M24CY2 / 5050 5000K 6V],,L_ST75LAPAM24CY2,210,16,16,"3,360"
1247,서울반도체패키지,STG0A2PD [M4G1Z2 (3528 GREEN)],STG0A2PD [M4G1Z2 (3528 GREEN)],,L_STG0A2PDM4G1Z2,34,136,136,"4,624"
1248,서울반도체패키지,STG0A2PD [M6G3Z3 (3528 GREEN)],STG0A2PD [M6G3Z3 (3528 GREEN)],,L_STG0A2PDM6G3Z3,34,281,281,"9,554"
1249,서울반도체패키지,STW0L8PA [W3-3B-Z0 (5050 6V 70Ra 5700K)],STW0L8PA [W3-3B-Z0 (5050 6V 70Ra 5700K)],,L_STW0L8PAW33BZ0,190,"1,000","1,000","190,000"
1250,서울반도체패키지,STW8A12D-S1-NZ [T33AY3],STW8A12D-S1-NZ [T33AY3],,L_STW8A12DS1NZT33AY3,8,"47,913","47,913","383,304"
1251,서울반도체패키지,STW8A12D-S1-NZ [T34AY3],STW8A12D-S1-NZ [T34AY3],,L_STW8A12DS1NZT34AY3,8,270,270,"2,160"
1252,서울반도체패키지,STW8A2PD-E1 [T5-G22-Y2],STW8A2PD-E1 [T5-G22-Y2],,L_STW8A2PDE1T5G22Y2,14.5,307,307,"4,452"
1253,서울반도체패키지,STW8A2PD-E1 [U3-3A-Y1],STW8A2PD-E1 [U3-3A-Y1],,L_STW8A2PDE1U33AY1,14.5,216,216,"3,132"
1254,서울반도체패키지,STW8A2PD-E1 [U7-3B-Y1],STW8A2PD-E1 [U7-3B-Y1],,L_STW8A2PDE1U73BY1,14.5,"13,680","13,680","198,360"
1255,서울반도체패키지,STW8A2PD-E1 [U7-4B-Y1],STW8A2PD-E1 [U7-4B-Y1],,L_STW8A2PDE1U74BY1,14.5,609,609,"8,831"
1256,서울반도체패키지,STW8A2SD [L32B22Z58 / 6V],STW8A2SD [L32B22Z58 / 6V],,L_STW8A2SDL32B22Z58,15.5,"1,155","1,155","17,903"
1257,서울반도체패키지,STW8C12C-E0 [U7-3G-Y1 (3030 80Ra 3000K)],STW8C12C-E0 [U7-3G-Y1 (3030 80Ra 3000K)],,L_STW8C12CE0U73GY1,46,"15,900","15,900","731,400"
1258,서울반도체패키지,STW8C12C-E0 [V5-3B-Y1 (3030 80Ra 5700K)],STW8C12C-E0 [V5-3B-Y1 (3030 80Ra 5700K)],,L_STW8C12CE0V53BY1,46,186,186,"8,556"
1259,서울반도체패키지,STW8C12C-E0 [V5-3C-Y0 (3030 80Ra 5000K)],STW8C12C-E0 [V5-3C-Y0 (3030 80Ra 5000K)],,L_STW8C12CE0V53CY0,46,118,118,"5,428"
1260,서울반도체패키지,STW8C12C-E0 [V5-3C-Y1 (3030 80Ra 5000K)],STW8C12C-E0 [V5-3C-Y1 (3030 80Ra 5000K)],,L_STW8C12CE0V53CY1,46,876,876,"40,296"
1261,서울반도체패키지,STW8C12C-E0 [V5-3E-Y0 (3030 80Ra 4000K)],STW8C12C-E0 [V5-3E-Y0 (3030 80Ra 4000K)],,L_STW8C12CE0V53EY0,46,0,0,0
1262,서울반도체패키지,STW8C12C-E0 [V5-4B-Y1 (3030 80Ra 5700K)],STW8C12C-E0 [V5-4B-Y1 (3030 80Ra 5700K)],,L_STW8C12CE0V54BY1,46,188,188,"8,648"
1263,서울반도체패키지,STW8C12C-E0 [V5-4C-Y0 (3030 80Ra 5000K)],STW8C12C-E0 [V5-4C-Y0 (3030 80Ra 5000K)],,L_STW8C12CE0V54CY0,46,488,488,"22,448"
1264,서울반도체패키지,STW8C12C-E0 [W0-3B-Y0 (3030 80Ra 5700K)],STW8C12C-E0 [W0-3B-Y0 (3030 80Ra 5700K)],,L_STW8C12CE0W03BY0,46,150,150,"6,900"
1265,서울반도체패키지,STW8C12C-E0 [W0-3B-Y1 (3030 80Ra 5700K)],STW8C12C-E0 [W0-3B-Y1 (3030 80Ra 5700K)],,L_STW8C12CE0W03BY1,46,320,320,"14,720"
1266,서울반도체패키지,STW8C12C-E0 [W0-3C-Y0 (3030 80Ra 5000K)],STW8C12C-E0 [W0-3C-Y0 (3030 80Ra 5000K)],,L_STW8C12CE0W03CY0,46,189,189,"8,694"
1267,서울반도체패키지,STW8C12C-E0 [W0-3C-Y1 (3030 80Ra 5000K)],STW8C12C-E0 [W0-3C-Y1 (3030 80Ra 5000K)],,L_STW8C12CE0W03CY1,46,"2,637","2,637","121,302"
1268,서울반도체패키지,STW8C12C-E0 [W0-4C-Y0 (3030 80Ra 5000K)],STW8C12C-E0 [W0-4C-Y0 (3030 80Ra 5000K)],,L_STW8C12CE0W04CY0,46,298,298,"13,708"
1269,서울반도체패키지,STW8L8PA [W2-3B-Z0 (5050 6V 80Ra 5700K)],STW8L8PA [W2-3B-Z0 (5050 6V 80Ra 5700K)],,L_STW8L8PAW23BZ0,190,930,930,"176,700"
1270,서울반도체패키지,STW8Q14D [5000K],STW8Q14D [5000K],,L_STW8Q14D50,27,616,616,"16,632"
1271,서울반도체패키지,SZ5-M4-W0-75 W9BBG,SZ5-M4-W0-75 W9BBG,,,0,268,268,0
1272,서울반도체패키지,STW8A2SD L32B22Z60,STW8A2SD L32B22Z60,,,15.5,"2,163","2,163","33,527"
1273,서울반도체패키지,STG0A2PD M5G2Z2,STG0A2PD M5G2Z2,,,35,"1,468","1,468","51,380"
1274,서울반도체패키지,STW8L8PA W23BZ0,STW8L8PA W23BZ0,,,190,30,30,"5,700"
1275,서울반도체패키지,STW8L60A X13CA,STW8L60A X13CA,,,250,718,718,"179,500"
1276,서울반도체패키지,SAW8L60A X13CA,SAW8L60A X13CA,,,250,"10,000","10,000","2,500,000"
1277,서울반도체패키지,STW8Q14C X5G22Y3,STW8Q14C X5G22Y3,,,31,19,19,589
1278,서울반도체패키지,STW8A2PD-E1 [U7-3B-Y1] (수량 대략),STW8A2PD-E1 [U7-3B-Y1],(수량 대략),L_STW8A2PDE1U73BY1,14.5,"15,000","15,000","217,500"
1279,서울반도체패키지,STW8A12D-S1-NZ [T33AY3] (수량 대략),STW8A12D-S1-NZ [T33AY3],(수량 대략),L_STW8A12DS1NZT33AY3,8,"45,000","45,000","360,000"
1280,삼성패키지,SPHWH2L3D30CD4PTN3 [D2P2N1 / LH351B / 6500K / 70Ra],SPHWH2L3D30CD4PTN3 [D2P2N1 / LH351B / 6500K / 70Ra],,LPKSS351BN3_D2P2N1,300,17,17,"5,100"
1281,삼성패키지,SPHWH1L3D30DD4QTN3 [F2Q2P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTN3 [F2Q2P1 / LH351B / 5700K / 75Ra],,LPKSS351BN3_F2Q2P1,290,60,60,"17,400"
1282,삼성패키지,SPHWH1L3D30DD4QTP3 [D2Q1P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTP3 [D2Q1P1 / LH351B / 5700K / 75Ra],,LPKSS351BP3_D2Q1P1,290,47,47,"13,630"
1283,삼성패키지,SPHWH1L3D30DD4QTP3 [D2Q2P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTP3 [D2Q2P1 / LH351B / 5700K / 75Ra],,LPKSS351BP3_D2Q2P1,290,"1,000","1,000","290,000"
1284,삼성패키지,SPHWH1L3D30DD4QTP3 [D2Q3P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTP3 [D2Q3P1 / LH351B / 5700K / 75Ra],,LPKSS351BP3_D2Q3P1,290,"5,178","5,178","1,501,620"
1285,삼성패키지,SPHWH1L3D30DD4QTP3 [D2Q4P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTP3 [D2Q4P1 / LH351B / 5700K / 75Ra],,LPKSS351BP3_D2Q4P1,290,10,"1,010","292,900"
1286,삼성패키지,SPHWH1L3D30DD4RTP3 [D2R1P1 / LH351B / 5000K / 75Ra],SPHWH1L3D30DD4RTP3 [D2R1P1 / LH351B / 5000K / 75Ra],,LPKSS351BP3_D2R1P1,290,680,680,"197,200"
1287,삼성패키지,SPHWH1L3D30DD4RTP3 [D2R2P1 / LH351B / 5000K / 75Ra],SPHWH1L3D30DD4RTP3 [D2R2P1 / LH351B / 5000K / 75Ra],,LPKSS351BP3_D2R2P1,290,15,15,"4,350"
1288,삼성패키지,SPHWH1L3D30DD4RTP3 [D2R3P1 / LH351B / 5000K / 75Ra],SPHWH1L3D30DD4RTP3 [D2R3P1 / LH351B / 5000K / 75Ra],,LPKSS351BP3_D2R3P1,290,121,121,"35,090"
1289,삼성패키지,SPHWH1L3D30DD4QTP3 [F2Q1P1 / LH351B / 5700K / 75Ra],SPHWH1L3D30DD4QTP3 [F2Q1P1 / LH351B / 5700K / 75Ra],,LPKSS351BP3_F2Q1P1,290,13,13,"3,770"
1290,삼성패키지,SPHWHTL3D50DE4QTPF [E2Q1RB / LH351C / 5700K / 75Ra],SPHWHTL3D50DE4QTPF [E2Q1RB / LH351C / 5700K / 75Ra],,LPKSS351C_E2Q1RB,310,14,14,"4,340"
1291,삼성패키지,SPHWHTL3D50DE4QTPF [E2Q2QB / LH351C / 5700K / 75Ra],SPHWHTL3D50DE4QTPF [E2Q2QB / LH351C / 5700K / 75Ra],,LPKSS351C_E2Q2QB,310,16,16,"4,960"
1292,삼성패키지,SPHWHTL3D50DE4QTPF [E2Q4RB / LH351C / 5700K / 75Ra],SPHWHTL3D50DE4QTPF [E2Q4RB / LH351C / 5700K / 75Ra],,,310,9,9,"2,790"
1293,삼성패키지,SPHWHTL3D50DE4RTPF [E2R1QB / LH351C / 5000K / 75Ra],SPHWHTL3D50DE4RTPF [E2R1QB / LH351C / 5000K / 75Ra],,,310,9,9,"2,790"
1294,삼성패키지,SPHWHTL3D50DE4RTPF [E2R2QB / LH351C / 5000K / 75Ra],SPHWHTL3D50DE4RTPF [E2R2QB / LH351C / 5000K / 75Ra],,LPKSS351C_E2R2QB,310,295,295,"91,450"
1295,삼성패키지,SPHWHTL3D50DE4RTPF [E2R2RB / LH351C / 5000K / 75Ra],SPHWHTL3D50DE4RTPF [E2R2RB / LH351C / 5000K / 75Ra],,LPKSS351C_E2R2RB,310,"4,000",0,0
1296,삼성패키지,SPHWHTL3D50DE4QTPF [G2Q2QB / LH351C / 5700K / 75Ra],SPHWHTL3D50DE4QTPF [G2Q2QB / LH351C / 5700K / 75Ra],,LPKSS351C_G2Q2QB,310,115,115,"35,650"
1297,삼성패키지,SPHWHTL3D50DE4RTPF [G2R2PB / LH351C / 5000K / 75Ra],SPHWHTL3D50DE4RTPF [G2R2PB / LH351C / 5000K / 75Ra],,LPKSS351C_G2R2PB,310,800,0,0
